trial_id,deadzone_px,target_size,target_speed,target_distance,success,time_to_lock,hit_ratio
589,4,0.8,60,6,0,10.0,0.0
590,4,1.0,60,6,0,10.0,0.0
591,4,0.2,80,6,0,10.0,0.0
592,4,0.4,80,6,0,10.0,0.0
593,4,0.6,80,6,0,10.0,0.0
594,4,0.8,80,6,0,10.0,0.0
595,4,1.0,80,6,0,10.0,0.0
596,4,0.2,3,8,0,10.0,0.0
597,4,0.4,3,8,0,10.0,0.0
598,4,0.6,3,8,0,10.0,0.0
599,4,0.8,3,8,0,10.0,0.0
600,4,1.0,3,8,0,10.0,0.0
601,4,0.2,5,8,0,10.0,0.0
602,4,0.4,5,8,0,10.0,0.0
603,4,0.6,5,8,0,10.0,0.0
604,4,0.8,5,8,0,10.0,0.0
605,4,1.0,5,8,0,10.0,0.0
606,4,0.2,10,8,0,10.0,0.0
607,4,0.4,10,8,0,10.0,0.0
608,4,0.6,10,8,0,10.0,0.0
609,4,0.8,10,8,0,10.0,0.0
610,4,1.0,10,8,0,10.0,0.0
611,4,0.2,20,8,0,10.0,0.0
612,4,0.4,20,8,0,10.0,0.0
613,4,0.6,20,8,0,10.0,0.0
614,4,0.8,20,8,0,10.0,0.0
615,4,1.0,20,8,0,10.0,0.0
616,4,0.2,40,8,0,10.0,0.0
617,4,0.4,40,8,0,10.0,0.0
618,4,0.6,40,8,0,10.0,0.0
619,4,0.8,40,8,0,10.0,0.0
620,4,1.0,40,8,0,10.0,0.0
